"paralog","gene","moes_score","rank","fdr","cis_rank","func_rank","boot_rank_lo","boot_rank_hi","rel_interval_width","stable","in_regulon"
"MYC","SRGAP3",0.136604111183147,1191,1,6454,361,97,1277,0.1135,TRUE,FALSE
"MYC","CETN3",0.136975805370387,1193,1,6454,362,94,1280,0.1142,TRUE,FALSE
"MYC","AP2S1",0.137046562774641,1194,1,2719,1585,422,4644,0.4065,FALSE,FALSE
"MYC","SERPINH1",0.137147387904779,1195,1,941,2720,383,6524,0.5912,FALSE,FALSE
"MYC","LRP10",0.13734746248275,1196,1,363,5592,321,6162,0.5623,FALSE,TRUE
"MYC","G3BP2",0.137551059174109,1197,1,2724,1783,497,4850,0.4191,FALSE,FALSE
"MYC","MAMSTR",0.137719082520234,1198,1,364,7876,296,8704,0.8095,FALSE,TRUE
"MYC","TBC1D2B",0.13846221137057,1199,1,366,5032,184,8689,0.8187,FALSE,TRUE
"MYC","PSMD11",0.138664213842186,1200,1,2735,810,132,2571,0.2348,TRUE,FALSE
"MYC","DHFR2",0.138833720183422,1201,1,6454,367,96,1292,0.1151,TRUE,FALSE
"MYC","EEF2",0.138833720183422,1201,1,367,8949,336,8703,0.8055,FALSE,TRUE
"MYC","GINS3",0.139205191921395,1203,1,6454,368,98,1294,0.1152,TRUE,FALSE
"MYC","TBC1D17",0.139205191921395,1203,1,368,5207,310,8678,0.8056,FALSE,TRUE
"MYC","RIT1",0.139374920711898,1205,1,2742,2129,620,5743,0.4932,FALSE,FALSE
"MYC","PCDHAC1",0.139576626584491,1206,1,6454,369,89,1298,0.1164,TRUE,FALSE
"MYC","SH2D7",0.139576626584491,1206,1,369,9499,191,8703,0.8195,FALSE,TRUE
"MYC","U2AF1",0.139680065493513,1208,1,2745,1211,268,3207,0.283,FALSE,FALSE
"MYC","KDM2B",0.139781854570474,1209,1,2746,2206,889,5874,0.4799,FALSE,FALSE
"MYC","SDF4",0.139948024172709,1210,1,370,8494,164,8704,0.8222,FALSE,TRUE
"MYC","YEATS2",0.139948024172709,1210,1,6454,370,97,1300,0.1158,TRUE,FALSE
"MYC","MAP2K1",0.140087444250622,1212,1,1949,2749,1163,6561,0.5197,FALSE,FALSE
"MYC","CHRAC1",0.140291356078443,1213,1,2751,1648,447,4712,0.4106,FALSE,FALSE
"MYC","TLE2",0.140291356078443,1213,1,1359,2751,1240,6212,0.4787,FALSE,FALSE
"MYC","DNAJC5",0.140319384686049,1215,1,371,8265,280,8706,0.8111,FALSE,TRUE
"MYC","GPD2",0.140319384686049,1215,1,6454,371,95,1302,0.1162,TRUE,FALSE
"MYC","NUP54",0.140495416205776,1217,1,2753,1770,490,4836,0.4184,FALSE,FALSE
"MYC","ZNF41",0.140495416205776,1217,1,1867,2753,952,6568,0.5407,FALSE,FALSE
"MYC","PRR19",0.140597501881759,1219,1,2754,1214,269,3214,0.2834,FALSE,FALSE
"MYC","ADGRL3",0.140690708124512,1220,1,6454,372,90,1304,0.1168,TRUE,FALSE
"MYC","B3GALT6",0.140690708124512,1220,1,372,10149,156,8706,0.823,FALSE,TRUE
"MYC","CLEC18B",0.140699624632619,1222,1,2755,2099,612,5662,0.4862,FALSE,FALSE
"MYC","HNRNPH1",0.140801784458358,1223,1,2756,1249,284,4078,0.3652,FALSE,FALSE
"MYC","SMIM15",0.141061994488096,1224,1,6454,373,98,1307,0.1163,TRUE,FALSE
"MYC","STMN3",0.141061994488096,1224,1,373,8785,331,8704,0.806,FALSE,TRUE
"MYC","FCF1",0.141433243776803,1226,1,6454,374,92,1310,0.1172,TRUE,FALSE
"MYC","TRAF4",0.141433243776803,1226,1,374,3160,168,8685,0.82,FALSE,FALSE
"MYC","RNF6",0.141620397759865,1228,1,2133,2764,1184,6586,0.52,FALSE,FALSE
"MYC","RPS6KB2",0.141620397759865,1228,1,2764,1423,355,4392,0.3887,FALSE,FALSE
"MYC","EDEM2",0.141722891259504,1230,1,2765,1872,521,4944,0.4258,FALSE,FALSE
"MYC","RTEL1",0.141804455990633,1231,1,375,6597,292,6590,0.6063,FALSE,FALSE
"MYC","UBE2M",0.14182542183402,1232,1,635,2766,396,6277,0.5661,FALSE,FALSE
"MYC","ZNF282",0.141927989483414,1233,1,2767,2097,597,5654,0.4869,FALSE,FALSE
"MYC","ZNF331",0.141927989483414,1233,1,1535,2767,1057,6593,0.5329,FALSE,FALSE
"MYC","FIZ1",0.142030594207686,1235,1,643,2768,389,6139,0.5535,FALSE,FALSE
"MYC","CERS6",0.142175631129584,1236,1,3681,376,45,1316,0.1223,TRUE,FALSE
"MYC","SS18L1",0.142175631129584,1236,1,376,9672,154,8704,0.823,FALSE,FALSE
"MYC","COX6A1",0.142546769193657,1238,1,3625,377,47,1318,0.1224,TRUE,FALSE
"MYC","PSMA7",0.142546769193657,1238,1,377,4661,158,8684,0.8209,FALSE,FALSE
"MYC","ALDH3A2",0.142647001125751,1240,1,2774,1403,346,4367,0.3871,FALSE,FALSE
"MYC","ORC1",0.142917870182853,1241,1,6454,378,94,1321,0.1181,TRUE,FALSE
"MYC","RRP1B",0.142917870182853,1241,1,378,4511,181,8683,0.8184,FALSE,FALSE
"MYC","TBC1D24",0.143161693116611,1243,1,1254,2779,497,6594,0.587,FALSE,FALSE
"MYC","PRC1",0.143288934097171,1244,1,3544,379,47,1324,0.1229,TRUE,FALSE
"MYC","TMEM63C",0.143574114057098,1245,1,1608,2783,1152,6493,0.5143,FALSE,FALSE
"MYC","EPC2",0.143659960936611,1246,1,6454,380,96,1326,0.1185,TRUE,FALSE
"MYC","DGKH",0.143883819048681,1247,1,913,2786,414,6618,0.5973,FALSE,FALSE
"MYC","IVD",0.143987128195631,1248,1,2787,1303,306,4193,0.3742,FALSE,FALSE
"MYC","CDH15",0.144030950701173,1249,1,381,3316,295,6625,0.6094,FALSE,FALSE
"MYC","SQLE",0.144030950701173,1249,1,6454,381,98,1328,0.1184,TRUE,FALSE
"MYC","XRCC6",0.144193857714164,1251,1,2789,2712,1196,6524,0.513,FALSE,FALSE
"MYC","WIPI1",0.144400735532208,1252,1,2791,1458,371,4460,0.3937,FALSE,FALSE
"MYC","RPA3",0.144401903390858,1253,1,6454,382,96,1332,0.1189,TRUE,FALSE
"MYC","RPL17",0.144607761649763,1254,1,2215,2793,1245,6626,0.5181,FALSE,FALSE
"MYC","CFAP119",0.144772819005665,1255,1,383,6465,369,6382,0.5788,FALSE,FALSE
"MYC","ACBD4",0.144918578887679,1256,1,770,2796,341,6620,0.6044,FALSE,FALSE
"MYC","MRPL41",0.145022258783407,1257,1,2797,800,131,2557,0.2336,TRUE,FALSE
"MYC","PGRMC1",0.145125975754012,1258,1,523,2798,227,6632,0.6166,FALSE,FALSE
"MYC","USPL1",0.145125975754012,1258,1,2798,2219,893,5892,0.4813,FALSE,FALSE
"MYC","GLI1",0.145143697545594,1260,1,384,9967,324,8706,0.8069,FALSE,FALSE
"MYC","KIF23",0.145143697545594,1260,1,6454,384,94,1338,0.1197,TRUE,FALSE
"MYC","DGLUCY",0.145229729799496,1262,1,2799,1245,283,4067,0.3643,FALSE,FALSE
"MYC","PPAT",0.145514539010645,1263,1,6454,385,95,1341,0.12,TRUE,FALSE
"MYC","RNF40",0.145514539010645,1263,1,385,3496,342,6360,0.5793,FALSE,FALSE
"MYC","METTL2A",0.145541214385212,1265,1,2802,573,59,1876,0.1749,TRUE,FALSE
"MYC","PRDM2",0.145645116730206,1266,1,2803,1628,440,4690,0.4092,FALSE,FALSE
"MYC","KHDC4",0.145885343400818,1267,1,386,2890,170,6777,0.636,FALSE,FALSE
"MYC","MRPL33",0.145885343400818,1267,1,6454,386,96,1344,0.1202,TRUE,FALSE
"MYC","LMNTD2",0.146165184578345,1269,1,1934,2808,1205,6653,0.5245,FALSE,FALSE
"MYC","FMR1",0.146256110716114,1270,1,6454,387,93,1347,0.1207,TRUE,FALSE
"MYC","SBNO2",0.146256110716114,1270,1,387,4867,169,8690,0.8203,FALSE,FALSE
"MYC","OGFOD1",0.146581906204656,1272,1,2812,2054,575,5166,0.442,FALSE,FALSE
"MYC","NFYB",0.146626840956532,1273,1,3375,388,44,1350,0.1258,TRUE,FALSE
"MYC","MYCL",0.146686179298428,1274,1,2813,2215,900,5889,0.4803,FALSE,FALSE
"MYC","UBE2V1",0.146790489467078,1275,1,1276,2814,529,6660,0.5902,FALSE,FALSE
"MYC","CHST3",0.146997534122072,1276,1,389,5758,168,8688,0.8202,FALSE,FALSE
"MYC","SLC31A1",0.146997534122072,1276,1,6454,389,96,1354,0.1211,TRUE,FALSE
"MYC","CDKAL1",0.147368190212735,1278,1,6454,390,94,1358,0.1216,TRUE,FALSE
"MYC","TMEM250",0.147368190212735,1278,1,390,6182,331,6213,0.5662,FALSE,FALSE
"MYC","ZMYND12",0.147730949354429,1280,1,1565,2823,1054,6599,0.5338,FALSE,FALSE
"MYC","DISC1",0.147738809228519,1281,1,391,7426,161,8705,0.8225,FALSE,FALSE
"MYC","XPC",0.147738809228519,1281,1,6454,391,94,1360,0.1219,TRUE,FALSE
"MYC","RNF34",0.147835630271856,1283,1,2580,2824,1284,6672,0.5187,FALSE,FALSE
"MYC","MPZL3",0.148109391169426,1284,1,6454,392,95,1364,0.1221,TRUE,FALSE
"MYC","NACC1",0.148109391169426,1284,1,392,9207,173,8704,0.8212,FALSE,FALSE
"MYC","ADAMTSL4",0.148359590982163,1286,1,1564,2829,625,6685,0.5834,FALSE,FALSE
"MYC","BLCAP",0.148479936035455,1287,1,6454,393,96,1368,0.1224,TRUE,FALSE
"MYC","TRMT1",0.148479936035455,1287,1,393,4357,184,8693,0.8192,FALSE,FALSE
"MYC","LRRC56",0.148779426898208,1289,1,1418,2833,942,6695,0.5538,FALSE,FALSE
"MYC","CTDSPL",0.148850443826606,1290,1,394,5900,175,8694,0.8201,FALSE,FALSE
"MYC","HSPA9",0.148884478564413,1291,1,2834,556,57,1838,0.1715,TRUE,FALSE
